"","trimestre","alcance","sexo","desocupados","activos","ocupados","edad_activ","desocupados_ampliado","activos_ampliado","desocupacion","participacion","ocupacion","desocupacion_ampliada"
"502",2010-12-01,"Ñuble",2,9635.61794335988,80429.5164335382,70793.8984901783,195737,44674.3646250633,115468.263115242,12,41.1,36.2,38.7
"503",2011-01-01,"Ñuble",1,8785.57400390393,134737.956021569,125952.382017665,183830,25460.0495348919,151412.431552557,6.5,73.3,68.5,16.8
"504",2011-01-01,"Ñuble",2,7889.55866215234,83418.7297552043,75529.171093052,195936,41622.516081858,117151.68717491,9.5,42.6,38.5,35.5
"505",2011-02-01,"Ñuble",1,9137.40803635097,136924.167784258,127786.759747907,183998,25227.8595321691,153014.619280076,6.7,74.4,69.5,16.5
"506",2011-02-01,"Ñuble",2,6357.76152939467,84775.8305485871,78418.0690191924,196151,38435.0179671545,116853.086986347,7.5,43.2,40,32.9
"507",2011-03-01,"Ñuble",1,9916.02965082018,138735.729467824,128819.699817004,184154,22588.1889634917,151407.888780496,7.1,75.3,70,14.9
"508",2011-03-01,"Ñuble",2,7051.41085110994,87280.3416929052,80228.9308417953,196372,37715.0710823174,117944.001924113,8.1,44.4,40.9,32
"509",2011-04-01,"Ñuble",1,11981.2322452343,139323.99673846,127342.764493226,184303,24598.0171927381,151940.781685964,8.6,75.6,69.1,16.2
"510",2011-04-01,"Ñuble",2,8003.31574201567,85053.3759419188,77050.0601999031,196594,40949.7988636081,117999.859063511,9.4,43.3,39.2,34.7
"511",2011-05-01,"Ñuble",1,11969.5244776528,136801.855851687,124832.331374034,184442,24293.0692364398,149125.400610474,8.7,74.2,67.7,16.3
"512",2011-05-01,"Ñuble",2,8097.95279730313,84379.3521341422,76281.3993368391,196832,40803.0874535833,117084.486790422,9.6,42.9,38.8,34.8
"513",2010-02-01,"Nacional",1,315299.28055656,4937565.71464327,4622266.43408671,6535048.00000473,628451.936939994,5250718.37102671,6.4,75.6,70.7,12
"514",2010-02-01,"Nacional",2,297527.700331868,3296291.21229368,2998763.51196181,6874524,932167.763196844,3930931.27515866,9,47.9,43.6,23.7
"515",2010-03-01,"Nacional",1,317271.204227033,4929674.16998469,4612402.96575766,6543582.00000503,619593.91246194,5231996.8782196,6.4,75.3,70.5,11.8
"516",2010-03-01,"Nacional",2,305174.204638013,3316693.0406196,3011518.83598159,6883257,916550.382067674,3928069.21804926,9.2,48.2,43.8,23.3
"517",2010-04-01,"Nacional",1,298017.448096368,4917004.28760328,4618986.83950691,6552332.00009547,586128.940214461,5205115.77972137,6.1,75,70.5,11.3
"518",2010-04-01,"Nacional",2,296900.257228969,3333009.25896818,3036109.00173921,6892101,872236.865281158,3908345.86702037,8.9,48.4,44.1,22.3
"519",2010-05-01,"Nacional",1,292828.883224249,4890083.11738253,4597254.23415828,6560810.00006021,588010.809929937,5185265.04408821,6,74.5,70.1,11.3
"520",2010-05-01,"Nacional",2,311245.613723485,3379513.85077428,3068268.2370508,6900738,885199.200303482,3953467.43735428,9.2,49,44.5,22.4
"521",2010-06-01,"Nacional",1,296332.125573388,4910574.84475867,4614242.71918529,6569527.00006762,608606.358661055,5222849.07784634,6,74.7,70.2,11.7
"522",2010-06-01,"Nacional",2,302064.362696016,3386364.9518312,3084300.58913519,6909668,890639.42473283,3974940.01386802,8.9,49,44.6,22.4
"523",2010-07-01,"Nacional",1,321196.459671232,4908571.65049601,4587375.19082478,6578148.00001685,644453.159642493,5231828.35046727,6.5,74.6,69.7,12.3
"524",2010-07-01,"Nacional",2,304618.424272102,3376669.79560824,3072051.37133613,6918340,909985.747053187,3982037.11838932,9,48.8,44.4,22.9
"525",2010-08-01,"Nacional",1,331080.141403329,4936912.7866126,4605832.64520927,6586737.00000084,651633.162976759,5257465.80818603,6.7,75,69.9,12.4
"526",2010-08-01,"Nacional",2,293278.134530896,3371635.44791606,3078357.31338516,6927189,902425.400259593,3980782.71364476,8.7,48.7,44.4,22.7
"527",2010-09-01,"Nacional",1,330864.831789202,4934958.71770878,4604093.88591957,6595157.00000091,660021.746559317,5264115.63247889,6.7,74.8,69.8,12.5
"528",2010-09-01,"Nacional",2,303891.246482699,3388203.52195335,3084312.27547065,6935806,940989.723786593,4025301.99925724,9,48.9,44.5,23.4
"529",2010-10-01,"Nacional",1,314374.172739762,4914588.49941878,4600214.32667902,6603669.00000101,661795.160053392,5262009.48673241,6.4,74.4,69.7,12.6
"530",2010-10-01,"Nacional",2,304508.660272561,3407430.44515801,3102921.78488545,6944621,944310.50797311,4047232.29285856,8.9,49.1,44.7,23.3
"531",2010-11-01,"Nacional",1,300458.836459051,4911654.62525857,4611195.78879952,6612081.00008663,642622.660129783,5253818.4489293,6.1,74.3,69.7,12.2
"532",2010-11-01,"Nacional",2,310099.621795915,3415755.01804196,3105655.39624605,6953157,938246.99195259,4043902.38819864,9.1,49.1,44.7,23.2
"533",2010-12-01,"Nacional",1,280781.145164701,4922524.1395916,4641742.9944269,6620717.00009466,617351.255604672,5259094.25003157,5.7,74.4,70.1,11.7
"534",2010-12-01,"Nacional",2,288671.821649051,3433830.73074853,3145158.90909948,6961989,903371.131183813,4048530.0402833,8.4,49.3,45.2,22.3
"535",2011-01-01,"Nacional",1,293351.682968908,4970030.95262737,4676679.26965847,6629110.00015358,614717.936940143,5291397.20659861,5.9,75,70.5,11.6
"536",2011-01-01,"Nacional",2,281809.349831814,3421683.50585111,3139874.15601929,6970618,917499.69625563,4057373.85227492,8.2,49.1,45,22.6
"537",2011-02-01,"Nacional",1,277711.208079952,4997030.77824291,4719319.57016296,6637735.00031194,595202.872487954,5314522.44265092,5.6,75.3,71.1,11.2
"538",2011-02-01,"Nacional",2,272240.581068949,3426994.71297354,3154754.13190459,6979322,906638.862445601,4061392.9943502,7.9,49.1,45.2,22.3
"539",2011-03-01,"Nacional",1,269186.642116909,4988739.59197581,4719552.9498589,6646154.00032453,565555.291333573,5285108.24119248,5.4,75.1,71,10.7
"540",2011-03-01,"Nacional",2,302935.382508072,3428158.01239596,3125222.62988789,6987893,909843.7054912,4035066.33537909,8.8,49.1,44.7,22.5
"541",2011-04-01,"Nacional",1,269522.960917819,4977731.30260495,4708208.34168713,6654667.00021834,554090.233134429,5262298.57482156,5.4,74.8,70.8,10.5
"542",2011-04-01,"Nacional",2,299975.475801625,3442225.25133039,3142249.77552877,6996654,876368.188588137,4018617.9641169,8.7,49.2,44.9,21.8
"543",2011-05-01,"Nacional",1,282614.542709792,4977891.14172912,4695276.59901933,6663095.00029984,563093.247306826,5258369.84632616,5.7,74.7,70.5,10.7
"544",2011-05-01,"Nacional",2,302095.419250596,3445092.01298124,3142996.59373064,7005352,859499.064603912,4002495.65833455,8.8,49.2,44.9,21.5
